TxnDate,TransactionID,AccountNumber,AccountName,Debit,Credit,Currency
2023-08-08,TXN-20230808,4010,Service Revenue,0.0,2544.87,USD
2023-08-08,TXN-20230808,1010,Cash,1043.16,0.0,USD
2023-08-08,TXN-20230808,1100,Accounts Receivable,0.0,1043.16,USD
2023-08-08,TXN-20230808,1200,Inventory,1230.96,0.0,USD
2023-08-08,TXN-20230808,2000,Accounts Payable,0.0,1230.96,USD
2023-08-09,TXN-20230809,1010,Cash,559.06,0.0,USD
2023-08-09,TXN-20230809,4010,Service Revenue,0.0,559.06,USD
2023-08-09,TXN-20230809,1010,Cash,1992.66,0.0,USD
2023-08-09,TXN-20230809,4001,Revenue,0.0,1840.79,USD
2023-08-09,TXN-20230809,2200,Sales Tax Payable,0.0,151.87,USD
2023-08-09,TXN-20230809,5000,Cost of Goods Sold,1058.93,0.0,USD
2023-08-09,TXN-20230809,1200,Inventory,0.0,1058.93,USD
2023-08-09,TXN-20230809,1200,Inventory,868.12,0.0,USD
2023-08-09,TXN-20230809,2000,Accounts Payable,0.0,868.12,USD
2023-08-09,TXN-20230809,2000,Accounts Payable,344.19,0.0,USD
2023-08-09,TXN-20230809,1010,Cash,0.0,344.19,USD
2023-08-10,TXN-20230810,1100,Accounts Receivable,976.25,0.0,USD
2023-08-10,TXN-20230810,4010,Service Revenue,0.0,976.25,USD
2023-08-10,TXN-20230810,1010,Cash,2672.83,0.0,USD
2023-08-10,TXN-20230810,1100,Accounts Receivable,0.0,2672.83,USD
2023-08-10,TXN-20230810,2000,Accounts Payable,1354.91,0.0,USD
2023-08-10,TXN-20230810,1010,Cash,0.0,1354.91,USD
2023-08-11,TXN-20230811,1010,Cash,3492.9,0.0,USD
2023-08-11,TXN-20230811,4001,Revenue,0.0,3226.7,USD
2023-08-11,TXN-20230811,2200,Sales Tax Payable,0.0,266.2,USD
2023-08-11,TXN-20230811,5000,Cost of Goods Sold,2043.7,0.0,USD
2023-08-11,TXN-20230811,1200,Inventory,0.0,2043.7,USD
2023-08-14,TXN-20230814,1010,Cash,973.11,0.0,USD
2023-08-14,TXN-20230814,4001,Revenue,0.0,898.95,USD
2023-08-14,TXN-20230814,2200,Sales Tax Payable,0.0,74.16,USD
2023-08-14,TXN-20230814,5000,Cost of Goods Sold,510.22,0.0,USD
2023-08-14,TXN-20230814,1200,Inventory,0.0,510.22,USD
2023-08-14,TXN-20230814,1200,Inventory,660.82,0.0,USD
2023-08-14,TXN-20230814,2000,Accounts Payable,0.0,660.82,USD
2023-08-15,TXN-20230815,1010,Cash,903.89,0.0,USD
2023-08-15,TXN-20230815,4010,Service Revenue,0.0,903.89,USD
2023-08-15,TXN-20230815,1010,Cash,911.29,0.0,USD
2023-08-15,TXN-20230815,4001,Revenue,0.0,841.84,USD
2023-08-15,TXN-20230815,2200,Sales Tax Payable,0.0,69.45,USD
2023-08-15,TXN-20230815,5000,Cost of Goods Sold,490.03,0.0,USD
2023-08-15,TXN-20230815,1200,Inventory,0.0,490.03,USD
2023-08-15,TXN-20230815,1200,Inventory,1177.53,0.0,USD
2023-08-15,TXN-20230815,2000,Accounts Payable,0.0,1177.53,USD
2023-08-15,TXN-20230815,2000,Accounts Payable,1124.48,0.0,USD
2023-08-15,TXN-20230815,1010,Cash,0.0,1124.48,USD
2023-08-16,TXN-20230816,1010,Cash,1787.46,0.0,USD
2023-08-16,TXN-20230816,4001,Revenue,0.0,1651.23,USD
2023-08-16,TXN-20230816,2200,Sales Tax Payable,0.0,136.23,USD
2023-08-16,TXN-20230816,5000,Cost of Goods Sold,921.47,0.0,USD
2023-08-16,TXN-20230816,1200,Inventory,0.0,921.47,USD
2023-08-16,TXN-20230816,1200,Inventory,2093.28,0.0,USD
2023-08-16,TXN-20230816,2000,Accounts Payable,0.0,2093.28,USD
2023-08-16,TXN-20230816,6500,Office Supplies Expense,331.38,0.0,USD
2023-08-16,TXN-20230816,1010,Cash,0.0,331.38,USD
2023-08-17,TXN-20230817,1100,Accounts Receivable,1698.64,0.0,USD
2023-08-17,TXN-20230817,4001,Revenue,0.0,1569.18,USD
2023-08-17,TXN-20230817,2200,Sales Tax Payable,0.0,129.46,USD
2023-08-17,TXN-20230817,5000,Cost of Goods Sold,966.43,0.0,USD
2023-08-17,TXN-20230817,1200,Inventory,0.0,966.43,USD
2023-08-18,TXN-20230818,1200,Inventory,1179.66,0.0,USD
2023-08-18,TXN-20230818,1010,Cash,0.0,1179.66,USD
2023-08-21,TXN-20230821,1100,Accounts Receivable,1924.43,0.0,USD
2023-08-21,TXN-20230821,4001,Revenue,0.0,1777.76,USD
2023-08-21,TXN-20230821,2200,Sales Tax Payable,0.0,146.67,USD
2023-08-21,TXN-20230821,5000,Cost of Goods Sold,1088.54,0.0,USD
2023-08-21,TXN-20230821,1200,Inventory,0.0,1088.54,USD
2023-08-21,TXN-20230821,1010,Cash,769.96,0.0,USD
2023-08-21,TXN-20230821,1100,Accounts Receivable,0.0,769.96,USD
2023-08-21,TXN-20230821,1200,Inventory,949.94,0.0,USD
2023-08-21,TXN-20230821,2000,Accounts Payable,0.0,949.94,USD
2023-08-22,TXN-20230822,1010,Cash,576.78,0.0,USD
2023-08-22,TXN-20230822,4010,Service Revenue,0.0,576.78,USD
2023-08-22,TXN-20230822,1010,Cash,1290.51,0.0,USD
2023-08-22,TXN-20230822,1100,Accounts Receivable,0.0,1290.51,USD
2023-08-22,TXN-20230822,1200,Inventory,516.96,0.0,USD
2023-08-22,TXN-20230822,2000,Accounts Payable,0.0,516.96,USD
2023-08-23,TXN-20230823,1010,Cash,1275.27,0.0,USD
2023-08-23,TXN-20230823,4001,Revenue,0.0,1178.08,USD
2023-08-23,TXN-20230823,2200,Sales Tax Payable,0.0,97.19,USD
2023-08-23,TXN-20230823,5000,Cost of Goods Sold,633.85,0.0,USD
2023-08-23,TXN-20230823,1200,Inventory,0.0,633.85,USD
2023-08-23,TXN-20230823,1010,Cash,598.99,0.0,USD
2023-08-23,TXN-20230823,1100,Accounts Receivable,0.0,598.99,USD
2023-08-24,TXN-20230824,1100,Accounts Receivable,784.51,0.0,USD
2023-08-24,TXN-20230824,4001,Revenue,0.0,724.72,USD
2023-08-24,TXN-20230824,2200,Sales Tax Payable,0.0,59.79,USD
2023-08-24,TXN-20230824,5000,Cost of Goods Sold,440.41,0.0,USD
2023-08-24,TXN-20230824,1200,Inventory,0.0,440.41,USD
2023-08-24,TXN-20230824,1010,Cash,882.93,0.0,USD
2023-08-24,TXN-20230824,4010,Service Revenue,0.0,882.93,USD
2023-08-24,TXN-20230824,2000,Accounts Payable,851.95,0.0,USD
2023-08-24,TXN-20230824,1010,Cash,0.0,851.95,USD
2023-08-25,TXN-20230825,1010,Cash,1269.86,0.0,USD
2023-08-25,TXN-20230825,4001,Revenue,0.0,1173.08,USD
2023-08-25,TXN-20230825,2200,Sales Tax Payable,0.0,96.78,USD
2023-08-25,TXN-20230825,5000,Cost of Goods Sold,724.31,0.0,USD
2023-08-25,TXN-20230825,1200,Inventory,0.0,724.31,USD
2023-08-25,TXN-20230825,1010,Cash,2727.32,0.0,USD
2023-08-25,TXN-20230825,4001,Revenue,0.0,2519.46,USD
2023-08-25,TXN-20230825,2200,Sales Tax Payable,0.0,207.86,USD
2023-08-25,TXN-20230825,5000,Cost of Goods Sold,1475.05,0.0,USD
2023-08-25,TXN-20230825,1200,Inventory,0.0,1475.05,USD
2023-08-25,TXN-20230825,1200,Inventory,874.77,0.0,USD
2023-08-25,TXN-20230825,1010,Cash,0.0,874.77,USD
2023-08-25,TXN-20230825,2000,Accounts Payable,651.95,0.0,USD
2023-08-25,TXN-20230825,1010,Cash,0.0,651.95,USD
2023-08-28,TXN-20230828,1100,Accounts Receivable,2695.13,0.0,USD
2023-08-28,TXN-20230828,4001,Revenue,0.0,2489.73,USD
2023-08-28,TXN-20230828,2200,Sales Tax Payable,0.0,205.4,USD
2023-08-28,TXN-20230828,5000,Cost of Goods Sold,1506.11,0.0,USD
2023-08-28,TXN-20230828,1200,Inventory,0.0,1506.11,USD
2023-08-28,TXN-20230828,1010,Cash,1614.74,0.0,USD
2023-08-28,TXN-20230828,4001,Revenue,0.0,1491.68,USD
2023-08-28,TXN-20230828,2200,Sales Tax Payable,0.0,123.06,USD
2023-08-28,TXN-20230828,5000,Cost of Goods Sold,815.52,0.0,USD
2023-08-28,TXN-20230828,1200,Inventory,0.0,815.52,USD
2023-08-28,TXN-20230828,1200,Inventory,2556.09,0.0,USD
2023-08-28,TXN-20230828,2000,Accounts Payable,0.0,2556.09,USD
2023-08-29,TXN-20230829,1010,Cash,1157.44,0.0,USD
2023-08-29,TXN-20230829,4001,Revenue,0.0,1069.23,USD
2023-08-29,TXN-20230829,2200,Sales Tax Payable,0.0,88.21,USD
2023-08-29,TXN-20230829,5000,Cost of Goods Sold,586.05,0.0,USD
2023-08-29,TXN-20230829,1200,Inventory,0.0,586.05,USD
2023-08-29,TXN-20230829,1010,Cash,1047.86,0.0,USD
2023-08-29,TXN-20230829,1100,Accounts Receivable,0.0,1047.86,USD
2023-08-30,TXN-20230830,1100,Accounts Receivable,1995.7,0.0,USD
2023-08-30,TXN-20230830,4001,Revenue,0.0,1843.6,USD
2023-08-30,TXN-20230830,2200,Sales Tax Payable,0.0,152.1,USD
2023-08-30,TXN-20230830,5000,Cost of Goods Sold,1071.7,0.0,USD
2023-08-30,TXN-20230830,1200,Inventory,0.0,1071.7,USD
2023-08-30,TXN-20230830,2000,Accounts Payable,578.38,0.0,USD
2023-08-30,TXN-20230830,1010,Cash,0.0,578.38,USD
2023-08-31,TXN-20230831,1010,Cash,956.48,0.0,USD
2023-08-31,TXN-20230831,4001,Revenue,0.0,883.58,USD
2023-08-31,TXN-20230831,2200,Sales Tax Payable,0.0,72.9,USD
2023-08-31,TXN-20230831,5000,Cost of Goods Sold,542.74,0.0,USD
2023-08-31,TXN-20230831,1200,Inventory,0.0,542.74,USD
2023-08-31,TXN-20230831,1010,Cash,864.81,0.0,USD
2023-08-31,TXN-20230831,4001,Revenue,0.0,798.9,USD
2023-08-31,TXN-20230831,2200,Sales Tax Payable,0.0,65.91,USD
2023-08-31,TXN-20230831,5000,Cost of Goods Sold,461.12,0.0,USD
2023-08-31,TXN-20230831,1200,Inventory,0.0,461.12,USD
2023-09-01,TXN-20230901,1100,Accounts Receivable,696.18,0.0,USD
2023-09-01,TXN-20230901,4010,Service Revenue,0.0,696.18,USD
2023-09-01,TXN-20230901,1200,Inventory,521.43,0.0,USD
2023-09-01,TXN-20230901,2000,Accounts Payable,0.0,521.43,USD
2023-09-04,TXN-20230904,1010,Cash,1222.59,0.0,USD
2023-09-04,TXN-20230904,4001,Revenue,0.0,1129.41,USD
2023-09-04,TXN-20230904,2200,Sales Tax Payable,0.0,93.18,USD
2023-09-04,TXN-20230904,5000,Cost of Goods Sold,616.05,0.0,USD
2023-09-04,TXN-20230904,1200,Inventory,0.0,616.05,USD
2023-09-04,TXN-20230904,1100,Accounts Receivable,530.4,0.0,USD
2023-09-04,TXN-20230904,4010,Service Revenue,0.0,530.4,USD
2023-09-05,TXN-20230905,1100,Accounts Receivable,2070.36,0.0,USD
2023-09-05,TXN-20230905,4001,Revenue,0.0,1912.57,USD
2023-09-05,TXN-20230905,2200,Sales Tax Payable,0.0,157.79,USD
2023-09-05,TXN-20230905,5000,Cost of Goods Sold,1127.16,0.0,USD
2023-09-05,TXN-20230905,1200,Inventory,0.0,1127.16,USD
2023-09-05,TXN-20230905,1010,Cash,999.96,0.0,USD
2023-09-05,TXN-20230905,1100,Accounts Receivable,0.0,999.96,USD
2023-09-05,TXN-20230905,1200,Inventory,1418.58,0.0,USD
2023-09-05,TXN-20230905,2000,Accounts Payable,0.0,1418.58,USD
2023-09-06,TXN-20230906,1010,Cash,2171.66,0.0,USD
2023-09-06,TXN-20230906,4001,Revenue,0.0,2006.15,USD
2023-09-06,TXN-20230906,2200,Sales Tax Payable,0.0,165.51,USD
2023-09-06,TXN-20230906,5000,Cost of Goods Sold,1155.91,0.0,USD
2023-09-06,TXN-20230906,1200,Inventory,0.0,1155.91,USD
2023-09-06,TXN-20230906,2000,Accounts Payable,648.59,0.0,USD
2023-09-06,TXN-20230906,1010,Cash,0.0,648.59,USD
2023-09-07,TXN-20230907,1100,Accounts Receivable,1003.25,0.0,USD
2023-09-07,TXN-20230907,4010,Service Revenue,0.0,1003.25,USD
2023-09-07,TXN-20230907,1010,Cash,3475.24,0.0,USD
2023-09-07,TXN-20230907,1100,Accounts Receivable,0.0,3475.24,USD
2023-09-08,TXN-20230908,1100,Accounts Receivable,1846.11,0.0,USD
2023-09-08,TXN-20230908,4001,Revenue,0.0,1705.41,USD
2023-09-08,TXN-20230908,2200,Sales Tax Payable,0.0,140.7,USD
2023-09-08,TXN-20230908,5000,Cost of Goods Sold,1048.71,0.0,USD
2023-09-08,TXN-20230908,1200,Inventory,0.0,1048.71,USD
2023-09-08,TXN-20230908,1010,Cash,1038.79,0.0,USD
2023-09-08,TXN-20230908,1100,Accounts Receivable,0.0,1038.79,USD
2023-09-08,TXN-20230908,6600,Marketing Expense,567.75,0.0,USD
2023-09-08,TXN-20230908,1010,Cash,0.0,567.75,USD
2023-09-11,TXN-20230911,1010,Cash,712.95,0.0,USD
2023-09-11,TXN-20230911,4010,Service Revenue,0.0,712.95,USD
2023-09-11,TXN-20230911,1010,Cash,474.38,0.0,USD
2023-09-11,TXN-20230911,4010,Service Revenue,0.0,474.38,USD
2023-09-11,TXN-20230911,1010,Cash,631.32,0.0,USD
2023-09-11,TXN-20230911,1100,Accounts Receivable,0.0,631.32,USD
2023-09-11,TXN-20230911,2000,Accounts Payable,2662.99,0.0,USD
2023-09-11,TXN-20230911,1010,Cash,0.0,2662.99,USD
2023-09-11,TXN-20230911,6500,Office Supplies Expense,186.83,0.0,USD
2023-09-11,TXN-20230911,1010,Cash,0.0,186.83,USD
2023-09-12,TXN-20230912,1010,Cash,629.57,0.0,USD
2023-09-12,TXN-20230912,4010,Service Revenue,0.0,629.57,USD
2023-09-12,TXN-20230912,1200,Inventory,2870.74,0.0,USD
2023-09-12,TXN-20230912,2000,Accounts Payable,0.0,2870.74,USD
2023-09-12,TXN-20230912,2000,Accounts Payable,769.97,0.0,USD
2023-09-12,TXN-20230912,1010,Cash,0.0,769.97,USD
2023-09-13,TXN-20230913,1100,Accounts Receivable,1923.58,0.0,USD
2023-09-13,TXN-20230913,4001,Revenue,0.0,1776.98,USD
2023-09-13,TXN-20230913,2200,Sales Tax Payable,0.0,146.6,USD
2023-09-13,TXN-20230913,5000,Cost of Goods Sold,1104.88,0.0,USD
2023-09-13,TXN-20230913,1200,Inventory,0.0,1104.88,USD
2023-09-13,TXN-20230913,1010,Cash,977.02,0.0,USD
2023-09-13,TXN-20230913,4001,Revenue,0.0,902.56,USD
2023-09-13,TXN-20230913,2200,Sales Tax Payable,0.0,74.46,USD
2023-09-13,TXN-20230913,5000,Cost of Goods Sold,494.47,0.0,USD
2023-09-13,TXN-20230913,1200,Inventory,0.0,494.47,USD
2023-09-14,TXN-20230914,1010,Cash,1575.31,0.0,USD
2023-09-14,TXN-20230914,1100,Accounts Receivable,0.0,1575.31,USD
2023-09-18,TXN-20230918,1100,Accounts Receivable,2990.38,0.0,USD
2023-09-18,TXN-20230918,4001,Revenue,0.0,2762.48,USD
2023-09-18,TXN-20230918,2200,Sales Tax Payable,0.0,227.9,USD
2023-09-18,TXN-20230918,5000,Cost of Goods Sold,1532.62,0.0,USD
2023-09-18,TXN-20230918,1200,Inventory,0.0,1532.62,USD
2023-09-18,TXN-20230918,1010,Cash,1416.28,0.0,USD
2023-09-18,TXN-20230918,4001,Revenue,0.0,1308.34,USD
2023-09-18,TXN-20230918,2200,Sales Tax Payable,0.0,107.94,USD
2023-09-18,TXN-20230918,5000,Cost of Goods Sold,735.35,0.0,USD
2023-09-18,TXN-20230918,1200,Inventory,0.0,735.35,USD
2023-09-19,TXN-20230919,1010,Cash,1656.32,0.0,USD
2023-09-19,TXN-20230919,4001,Revenue,0.0,1530.09,USD
2023-09-19,TXN-20230919,2200,Sales Tax Payable,0.0,126.23,USD
2023-09-19,TXN-20230919,5000,Cost of Goods Sold,799.51,0.0,USD
2023-09-19,TXN-20230919,1200,Inventory,0.0,799.51,USD
2023-09-19,TXN-20230919,1010,Cash,2810.54,0.0,USD
2023-09-19,TXN-20230919,4001,Revenue,0.0,2596.34,USD
2023-09-19,TXN-20230919,2200,Sales Tax Payable,0.0,214.2,USD
2023-09-19,TXN-20230919,5000,Cost of Goods Sold,1540.98,0.0,USD
2023-09-19,TXN-20230919,1200,Inventory,0.0,1540.98,USD
2023-09-19,TXN-20230919,1010,Cash,970.33,0.0,USD
2023-09-19,TXN-20230919,4001,Revenue,0.0,896.38,USD
2023-09-19,TXN-20230919,2200,Sales Tax Payable,0.0,73.95,USD
2023-09-19,TXN-20230919,5000,Cost of Goods Sold,568.7,0.0,USD
2023-09-19,TXN-20230919,1200,Inventory,0.0,568.7,USD
2023-09-20,TXN-20230920,1010,Cash,802.55,0.0,USD
2023-09-20,TXN-20230920,4001,Revenue,0.0,741.39,USD
2023-09-20,TXN-20230920,2200,Sales Tax Payable,0.0,61.16,USD
2023-09-20,TXN-20230920,5000,Cost of Goods Sold,391.69,0.0,USD
2023-09-20,TXN-20230920,1200,Inventory,0.0,391.69,USD
2023-09-20,TXN-20230920,1010,Cash,1609.39,0.0,USD
2023-09-20,TXN-20230920,4001,Revenue,0.0,1486.73,USD
2023-09-20,TXN-20230920,2200,Sales Tax Payable,0.0,122.66,USD
2023-09-20,TXN-20230920,5000,Cost of Goods Sold,884.86,0.0,USD
2023-09-20,TXN-20230920,1200,Inventory,0.0,884.86,USD
2023-09-20,TXN-20230920,2000,Accounts Payable,1911.58,0.0,USD
2023-09-20,TXN-20230920,1010,Cash,0.0,1911.58,USD
2023-09-22,TXN-20230922,1010,Cash,305.24,0.0,USD
2023-09-22,TXN-20230922,1100,Accounts Receivable,0.0,305.24,USD
2023-09-22,TXN-20230922,2000,Accounts Payable,1492.97,0.0,USD
2023-09-22,TXN-20230922,1010,Cash,0.0,1492.97,USD
2023-09-25,TXN-20230925,1010,Cash,565.25,0.0,USD
2023-09-25,TXN-20230925,4010,Service Revenue,0.0,565.25,USD
2023-09-25,TXN-20230925,1010,Cash,717.94,0.0,USD
2023-09-25,TXN-20230925,4001,Revenue,0.0,663.22,USD
2023-09-25,TXN-20230925,2200,Sales Tax Payable,0.0,54.72,USD
2023-09-25,TXN-20230925,5000,Cost of Goods Sold,355.43,0.0,USD
2023-09-25,TXN-20230925,1200,Inventory,0.0,355.43,USD
2023-09-26,TXN-20230926,1010,Cash,626.68,0.0,USD
2023-09-26,TXN-20230926,4010,Service Revenue,0.0,626.68,USD
2023-09-26,TXN-20230926,2000,Accounts Payable,1435.94,0.0,USD
2023-09-26,TXN-20230926,1010,Cash,0.0,1435.94,USD
2023-09-27,TXN-20230927,1010,Cash,893.81,0.0,USD
2023-09-27,TXN-20230927,4001,Revenue,0.0,825.69,USD
2023-09-27,TXN-20230927,2200,Sales Tax Payable,0.0,68.12,USD
2023-09-27,TXN-20230927,5000,Cost of Goods Sold,505.98,0.0,USD
2023-09-27,TXN-20230927,1200,Inventory,0.0,505.98,USD
2023-09-27,TXN-20230927,1010,Cash,1473.81,0.0,USD
2023-09-27,TXN-20230927,4001,Revenue,0.0,1361.49,USD
2023-09-27,TXN-20230927,2200,Sales Tax Payable,0.0,112.32,USD
2023-09-27,TXN-20230927,5000,Cost of Goods Sold,850.88,0.0,USD
2023-09-27,TXN-20230927,1200,Inventory,0.0,850.88,USD
2023-09-27,TXN-20230927,1100,Accounts Receivable,1516.81,0.0,USD
2023-09-27,TXN-20230927,4001,Revenue,0.0,1401.21,USD
2023-09-27,TXN-20230927,2200,Sales Tax Payable,0.0,115.6,USD
2023-09-27,TXN-20230927,5000,Cost of Goods Sold,885.86,0.0,USD
2023-09-27,TXN-20230927,1200,Inventory,0.0,885.86,USD
2023-09-27,TXN-20230927,1010,Cash,438.5,0.0,USD
2023-09-27,TXN-20230927,1100,Accounts Receivable,0.0,438.5,USD
2023-09-27,TXN-20230927,2000,Accounts Payable,857.01,0.0,USD
2023-09-27,TXN-20230927,1010,Cash,0.0,857.01,USD
2023-09-29,TXN-20230929,1010,Cash,2120.67,0.0,USD
2023-09-29,TXN-20230929,4001,Revenue,0.0,1959.05,USD
2023-09-29,TXN-20230929,2200,Sales Tax Payable,0.0,161.62,USD
2023-09-29,TXN-20230929,5000,Cost of Goods Sold,1153.24,0.0,USD
2023-09-29,TXN-20230929,1200,Inventory,0.0,1153.24,USD
2023-09-29,TXN-20230929,1010,Cash,1079.85,0.0,USD
2023-09-29,TXN-20230929,4010,Service Revenue,0.0,1079.85,USD
2023-09-29,TXN-20230929,1010,Cash,502.07,0.0,USD
2023-09-29,TXN-20230929,1100,Accounts Receivable,0.0,502.07,USD
2023-10-02,TXN-20231002,1010,Cash,1192.67,0.0,USD
2023-10-02,TXN-20231002,4001,Revenue,0.0,1101.77,USD
2023-10-02,TXN-20231002,2200,Sales Tax Payable,0.0,90.9,USD
2023-10-02,TXN-20231002,5000,Cost of Goods Sold,683.49,0.0,USD
2023-10-02,TXN-20231002,1200,Inventory,0.0,683.49,USD
2023-10-02,TXN-20231002,1010,Cash,535.53,0.0,USD
2023-10-02,TXN-20231002,4010,Service Revenue,0.0,535.53,USD
2023-10-02,TXN-20231002,1010,Cash,1826.84,0.0,USD
2023-10-02,TXN-20231002,4001,Revenue,0.0,1687.61,USD
2023-10-02,TXN-20231002,2200,Sales Tax Payable,0.0,139.23,USD
2023-10-02,TXN-20231002,5000,Cost of Goods Sold,905.88,0.0,USD
2023-10-02,TXN-20231002,1200,Inventory,0.0,905.88,USD
2023-10-02,TXN-20231002,1010,Cash,777.86,0.0,USD
2023-10-02,TXN-20231002,1100,Accounts Receivable,0.0,777.86,USD
2023-10-04,TXN-20231004,1100,Accounts Receivable,2041.4,0.0,USD
2023-10-04,TXN-20231004,4001,Revenue,0.0,1885.82,USD
2023-10-04,TXN-20231004,2200,Sales Tax Payable,0.0,155.58,USD
2023-10-04,TXN-20231004,5000,Cost of Goods Sold,1079.14,0.0,USD
2023-10-04,TXN-20231004,1200,Inventory,0.0,1079.14,USD
2023-10-04,TXN-20231004,1010,Cash,1206.74,0.0,USD
2023-10-04,TXN-20231004,4010,Service Revenue,0.0,1206.74,USD
2023-10-05,TXN-20231005,1100,Accounts Receivable,1328.63,0.0,USD
2023-10-05,TXN-20231005,4001,Revenue,0.0,1227.37,USD
2023-10-05,TXN-20231005,2200,Sales Tax Payable,0.0,101.26,USD
2023-10-05,TXN-20231005,5000,Cost of Goods Sold,693.26,0.0,USD
2023-10-05,TXN-20231005,1200,Inventory,0.0,693.26,USD
2023-10-05,TXN-20231005,1010,Cash,860.61,0.0,USD
2023-10-05,TXN-20231005,4001,Revenue,0.0,795.02,USD
2023-10-05,TXN-20231005,2200,Sales Tax Payable,0.0,65.59,USD
2023-10-05,TXN-20231005,5000,Cost of Goods Sold,465.37,0.0,USD
2023-10-05,TXN-20231005,1200,Inventory,0.0,465.37,USD
2023-10-05,TXN-20231005,1100,Accounts Receivable,1216.03,0.0,USD
2023-10-05,TXN-20231005,4001,Revenue,0.0,1123.35,USD
2023-10-05,TXN-20231005,2200,Sales Tax Payable,0.0,92.68,USD
2023-10-05,TXN-20231005,5000,Cost of Goods Sold,714.53,0.0,USD
2023-10-05,TXN-20231005,1200,Inventory,0.0,714.53,USD
2023-10-05,TXN-20231005,1010,Cash,909.68,0.0,USD
2023-10-05,TXN-20231005,1100,Accounts Receivable,0.0,909.68,USD
2023-10-06,TXN-20231006,1010,Cash,2131.47,0.0,USD
2023-10-06,TXN-20231006,4001,Revenue,0.0,1969.03,USD
2023-10-06,TXN-20231006,2200,Sales Tax Payable,0.0,162.44,USD
2023-10-06,TXN-20231006,5000,Cost of Goods Sold,1096.96,0.0,USD
2023-10-06,TXN-20231006,1200,Inventory,0.0,1096.96,USD
2023-10-06,TXN-20231006,2000,Accounts Payable,1096.23,0.0,USD
2023-10-06,TXN-20231006,1010,Cash,0.0,1096.23,USD
2023-10-09,TXN-20231009,1010,Cash,564.21,0.0,USD
2023-10-09,TXN-20231009,4010,Service Revenue,0.0,564.21,USD
2023-10-09,TXN-20231009,1010,Cash,1162.86,0.0,USD
2023-10-09,TXN-20231009,1100,Accounts Receivable,0.0,1162.86,USD
2023-10-09,TXN-20231009,6500,Office Supplies Expense,159.35,0.0,USD
2023-10-09,TXN-20231009,1010,Cash,0.0,159.35,USD
2023-10-10,TXN-20231010,1100,Accounts Receivable,1065.63,0.0,USD
2023-10-10,TXN-20231010,4001,Revenue,0.0,984.42,USD
2023-10-10,TXN-20231010,2200,Sales Tax Payable,0.0,81.21,USD
2023-10-10,TXN-20231010,5000,Cost of Goods Sold,546.6,0.0,USD
2023-10-10,TXN-20231010,1200,Inventory,0.0,546.6,USD
2023-10-10,TXN-20231010,1010,Cash,1319.11,0.0,USD
2023-10-10,TXN-20231010,4001,Revenue,0.0,1218.58,USD
2023-10-10,TXN-20231010,2200,Sales Tax Payable,0.0,100.53,USD
2023-10-10,TXN-20231010,5000,Cost of Goods Sold,734.12,0.0,USD
2023-10-10,TXN-20231010,1200,Inventory,0.0,734.12,USD
2023-10-10,TXN-20231010,2000,Accounts Payable,1118.99,0.0,USD
2023-10-10,TXN-20231010,1010,Cash,0.0,1118.99,USD
2023-10-11,TXN-20231011,1100,Accounts Receivable,1824.91,0.0,USD
2023-10-11,TXN-20231011,4010,Service Revenue,0.0,1824.91,USD
2023-10-12,TXN-20231012,1100,Accounts Receivable,1130.58,0.0,USD
2023-10-12,TXN-20231012,4010,Service Revenue,0.0,1130.58,USD
2023-10-12,TXN-20231012,1010,Cash,557.79,0.0,USD
2023-10-12,TXN-20231012,4010,Service Revenue,0.0,557.79,USD
2023-10-13,TXN-20231013,1010,Cash,402.64,0.0,USD
2023-10-13,TXN-20231013,4001,Revenue,0.0,371.95,USD
2023-10-13,TXN-20231013,2200,Sales Tax Payable,0.0,30.69,USD
2023-10-13,TXN-20231013,5000,Cost of Goods Sold,218.88,0.0,USD
2023-10-13,TXN-20231013,1200,Inventory,0.0,218.88,USD
2023-10-13,TXN-20231013,1200,Inventory,1248.24,0.0,USD
2023-10-13,TXN-20231013,2000,Accounts Payable,0.0,1248.24,USD
2023-10-16,TXN-20231016,1010,Cash,3281.44,0.0,USD
2023-10-16,TXN-20231016,4001,Revenue,0.0,3031.35,USD
2023-10-16,TXN-20231016,2200,Sales Tax Payable,0.0,250.09,USD
2023-10-16,TXN-20231016,5000,Cost of Goods Sold,1613.2,0.0,USD
2023-10-16,TXN-20231016,1200,Inventory,0.0,1613.2,USD
2023-10-16,TXN-20231016,1010,Cash,1845.87,0.0,USD
2023-10-16,TXN-20231016,4001,Revenue,0.0,1705.19,USD
2023-10-16,TXN-20231016,2200,Sales Tax Payable,0.0,140.68,USD
2023-10-16,TXN-20231016,5000,Cost of Goods Sold,972.63,0.0,USD
2023-10-16,TXN-20231016,1200,Inventory,0.0,972.63,USD
2023-10-16,TXN-20231016,1200,Inventory,982.73,0.0,USD
2023-10-16,TXN-20231016,2000,Accounts Payable,0.0,982.73,USD
2023-10-17,TXN-20231017,1100,Accounts Receivable,2935.52,0.0,USD
2023-10-17,TXN-20231017,4001,Revenue,0.0,2711.8,USD
2023-10-17,TXN-20231017,2200,Sales Tax Payable,0.0,223.72,USD
2023-10-17,TXN-20231017,5000,Cost of Goods Sold,1583.53,0.0,USD
2023-10-17,TXN-20231017,1200,Inventory,0.0,1583.53,USD
2023-10-17,TXN-20231017,1010,Cash,1960.79,0.0,USD
